desired_heading,heading,steer_output,desired_velocity,velocity,throttle_output
0.0,0.01493693194317087,-0.01493693194317087,0,7.997259003744829e-08,-1.2395751455804483e-08
-0.005867850814451509,0.01493693194317087,-0.024126243185876257,1.9294342694002586,3.5659595088239766e-08,0.4034350986267938
-0.020355724116417614,0.01493693194317087,-0.04189929952211998,2.9236948421602285,6.306382115407621e-08,0.629928055181139
-0.030488291617319436,0.01493693194317087,-0.054331860898070024,2.9999999351857016,3.209167854535891e-08,0.6985956500022583
-0.03317911673994906,0.006156110640813476,-0.04878897732735273,2.9999999351857016,2.091835741137385,0.3916856166882334
-0.027783478422020273,-0.008916794921506004,-0.027182562966474057,2.999999984966578,2.8902614696001443,0.26955440355506255
-0.017034398619834364,-0.0208211260344575,-0.004135675985510705,2.9999999773160786,3.00959960203203,0.2509133188112347
-0.007935039889671598,-0.02469496015608676,0.008454863493328569,2.9999999866847484,2.9250737690378457,0.2650417750506999
0.00018762144431368514,-0.023173229909215484,0.015119199923124492,2.9999999767907806,2.83558188722307,0.2814011168710076
0.005702623929705646,-0.019461848614081057,0.017304397347406183,2.999999993497694,2.802479644333235,0.28913187883319214
0.01034634140454769,-0.014093447448402028,0.017239042099432875,2.9999999900402634,2.8038369486295758,0.29179647482650706
0.013637023027982175,-0.008683502010015063,0.01581881522662344,2.9999999930341708,2.8181663522902847,0.2921535301064256
0.016055364378368107,-0.0030194920439318403,0.013304565819848582,2.9999999752962023,2.835566144554435,0.2920437714970527
0.011876424245633135,0.0015100496587405947,0.004286523430638567,2.99999997893087,2.849088392205657,0.29211091580424076
-0.0042696348031080415,0.0038188346436326195,-0.015733677559027846,2.999999989077715,2.8600862525045008,0.29239245835277045
-0.03440512703854528,0.00048467500008776487,-0.044764263138463115,2.999999974882174,2.8706956627878153,0.29281200512280653
-0.06540297533974847,-0.010337856638874985,-0.06664872143737559,2.9999999762600296,2.8783987189442612,0.2933363276124145
-0.09597825997171375,-0.029338978384372334,-0.07976897503316377,2.999999980760012,2.8861247058391464,0.2937836288595348
-0.12189327430759814,-0.053465097734591176,-0.08306923377789978,2.999999985320503,2.8939861674665552,0.2940874346415391
-0.14238690072672802,-0.08194604930822662,-0.07659442487812544,2.9999999615391353,2.9025721026283917,0.29429338909352937
-0.15273647041928462,-0.10786237675211574,-0.061813049504087086,2.999999961314862,2.91032493430107,0.29439160612682275
-0.1549761324448325,-0.12921721691378193,-0.04325507775477559,2.999999964544295,2.9172787085281504,0.29449914463873533
-0.15734302095796057,-0.14570916653685548,-0.03022759131504816,2.999999971765226,2.923465408950844,0.29464069547413596
-0.16318029227892508,-0.15709048506093173,-0.02600649069253682,2.999999975706304,2.928764213195324,0.29484973147417104
-0.16948709402118173,-0.16620598612956858,-0.02367905477762582,2.9999999729010467,2.9334787773606417,0.2950994285169447
-0.1732672174872817,-0.1748202636362957,-0.01853758219267397,2.9999999669072963,2.9381881334120745,0.2952868382626981
-0.17288364910765197,-0.18168750746793083,-0.010605340092125111,2.9999999729916653,2.9424567906045476,0.2954403808184635
-0.1672673747449139,-0.18668411366038068,0.001167917151975911,2.999999961931214,2.9467669219137353,0.295572371858977
-0.15747625364251674,-0.1876642068758003,0.013227852273974022,2.999999971519616,2.950312164984472,0.29571552258073264
-0.14385796223222486,-0.18475387114704805,0.02550928049965759,2.999999983812274,2.9534967358201483,0.2958633192821837
-0.12629219356647975,-0.177794498586453,0.038097416160260716,2.999999986940478,2.95651884815305,0.29601519301612433
-0.10578902155192865,-0.1663450031384707,0.04937551530230486,2.9999999856114945,2.959383260977377,0.2961600227640377
-0.08247049345543357,-0.15019129994097247,0.059166953182103944,2.9999999645251636,2.962188497051738,0.29631211826908316
-0.06140973816530035,-0.1325382204050028,0.06490690642139905,2.999999977509903,2.964540546109528,0.29643519129581253
-0.04098822223149022,-0.11242489600926109,0.0675638320145884,2.9999999879240455,2.966987814214154,0.29651416253175983
-0.019916856478556476,-0.08875574389318082,0.0676184053069725,2.9999999641604913,2.969669894267566,0.29657288958039846
-0.0032727994975212983,-0.06692205904513997,0.06452647112066194,2.9999999729027587,2.9719543367484995,0.29661028771479797
0.010634426678045088,-0.046180286888788426,0.059664580899935,2.999999983185391,2.9740757662178483,0.296641208563982
0.022750963179688187,-0.024715730731994776,0.05208253760868391,2.9999999695167863,2.976205345965501,0.29667074519833125
0.030777932985328656,-0.007654456564808445,0.04440886835499194,2.999999985846707,2.9779653354917013,0.29669661867287456
0.03678695586049642,0.008737527769738143,0.03514891372196756,2.9999999741391346,2.9796696720686437,0.29673746339451207
0.039790199589738846,0.021282974343531484,0.026360148347906807,2.99999997968046,2.9811038048394525,0.29678175122655676
0.04091142245679693,0.03150208936789716,0.017810371790335983,2.9999999635360037,2.9824710818443734,0.29683820471141426
0.04894453373640817,0.038598816542307665,0.020334724093491935,2.999999986163408,2.9836450942888293,0.2968816630180454
0.06932985210468848,0.04541599294544931,0.03639998009756516,2.9999999821366674,2.9846987317920077,0.29694979420036155
0.09610461988093674,0.0562436444400873,0.05430665688475514,2.999999978076072,2.985295463683465,0.29707817251691243
0.12365217286378676,0.07295096473275338,0.06664615140542088,2.9999999735413128,2.9857157161351577,0.29722647258811574
0.14804353840372866,0.09437535501076268,0.07088166474120518,2.9999999688971446,2.9864802746489145,0.29730883471863007
0.16527029414371044,0.11593659015691002,0.0674629189884259,2.999999988572529,2.9875885344886295,0.29730482620202775
0.17735040484909112,0.13987328177162395,0.05634668478847403,2.999999976521678,2.989095485287371,0.2972361566764129
0.18133211552964917,0.15999013485581,0.040467478331472226,2.9999999774774673,2.9904886121272956,0.297157565459812
0.1850788136193125,0.17581237436613428,0.02931341662297245,2.9999999774572816,2.9915422268080865,0.2971192848699392
0.19225415115199887,0.18693212053689431,0.02657925454024989,2.9999999749289428,2.99215231313266,0.29714100410210953
0.19908975111389954,0.19598290679104222,0.02467691786138591,2.9999999879174553,2.992520434950827,0.29718806443844503
0.20409741293163766,0.20526567102089285,0.0201495780056228,2.999999963941494,2.9929349695898093,0.2972353404858091
0.20440827983535403,0.21211493851516997,0.012927725095175356,2.9999999872821284,2.9933723794422957,0.2972555044165424
0.199911270197459,0.21731699094096263,0.0022213511574261115,2.999999980030246,2.9938631455101086,0.29727047257982925
0.19021958494674143,0.219339645144121,-0.010944842394941123,2.9999999804480773,2.9942704201726777,0.2972899570345565
0.1757211437236066,0.21707249610813653,-0.024900064286315835,2.999999975132033,2.994532649431325,0.29732972868684954
0.15714875384040797,0.21002598824562543,-0.038503276833084604,2.999999968563173,2.994678656539614,0.2973856985781821
0.13624763260309314,0.19842316129788184,-0.05006131859720247,2.999999966027865,2.9947750680559357,0.2974468350824207
0.11483502276386667,0.18357164400489145,-0.05899560253563151,2.9999999734184812,2.99490476410505,0.2974982980215782
0.09220533640475602,0.1645597531017361,-0.0651510470898452,2.9999999703132665,2.995187527779474,0.2975246767018116
0.07134225085142375,0.1441330079352057,-0.06801015079795453,2.999999980202507,2.9955391291983777,0.29753223312958527
0.05189394124208882,0.12254635624540493,-0.06830579117355803,2.999999986543123,2.995985870030761,0.2975195176674234
0.034317985999537254,0.09992475854410732,-0.06549514577055417,2.9999999895142175,2.9964635584067816,0.2974959030727711
0.01935953726088203,0.07784309178668807,-0.06045293066461553,2.999999990131124,2.996963227442107,0.2974621179327394
0.006611954396564264,0.055641083437510855,-0.052892144746861686,2.999999970051653,2.9974218101094467,0.2974308572969835
-0.0021416954062192604,0.036961001600233356,-0.0444064182104418,2.9999999685033814,2.997802271735278,0.2974037092863807
-0.007951771448102836,0.02099179720962875,-0.03537657848113662,2.999999967555945,2.9980713658976454,0.2973898577143068
-0.011099019534311035,0.008180968193654964,-0.026531350468651013,2.9999999689579306,2.9982467808668907,0.2973877765064487
-0.011986936158836408,-0.0018056230890365608,-0.01792135175404312,2.999999968076666,2.998348399372202,0.29739587242996235
-0.011023194273592423,-0.008705339930953713,-0.01028975662021161,2.999999971068182,2.9984186717043144,0.2974074961100527
-0.008645803069919078,-0.012969060836170573,-0.003632840019185271,2.999999973813214,2.998468038200609,0.297421678892665
-0.005205746884736006,-0.014956845314103018,0.0020268361490873464,2.99999997566529,2.9985193141908217,0.2974349051458149
-0.0013018613973726579,-0.015041533836767536,0.006379111997093346,2.999999989178463,2.9985737630079417,0.2974460033330843
0.0032535593255932646,-0.013251355911718972,0.009641225343091827,2.9999999763754173,2.9986568539635683,0.29745335257673833
0.007537730538607345,-0.010399643016462125,0.011629976671994518,2.999999981473468,2.998737379588483,0.2974587203948511
0.011844233347565077,-0.006452306168895328,0.012611625491938125,2.9999999701310975,2.998826765552066,0.29746244780624914
0.015260071392691072,-0.002619485508276264,0.01276361024948001,2.9999999885108646,2.998919507388538,0.2974626062550556
0.018542791886383667,0.0018221688875688163,0.01220035439230829,2.9999999832647615,2.99901457137699,0.29746233883174955
0.025630542339578972,0.006021497210385677,0.01637823496861813,2.999999985259732,2.9990852632091687,0.2974646147924912
0.03948518466683329,0.011479720245760085,0.026593379490115046,2.999999970728927,2.999102137604698,0.29747573862693305
0.055586109064682074,0.019158350198947502,0.03654489527693985,2.999999968453217,2.998952683609008,0.2975142279359137
0.07207329312420067,0.030546792678939724,0.042912172859145385,2.9999999681536074,2.998805834300379,0.29755428879851903
0.08588311367420438,0.04367436465513235,0.04466806959453383,2.999999980859223,2.998822784738626,0.2975679106466333
0.0977181891780205,0.05932035283556381,0.04195110725464401,2.99999996444425,2.9990480879227004,0.29754754536411593
0.10459662586520516,0.073286065299291,0.035583749685928145,2.9999999770806847,2.9993324875632603,0.29751265779390956
0.10767364600600689,0.08625957964820637,0.026302525219700203,2.999999968042297,2.9995859370884648,0.29747953539627325
0.1065842784477297,0.09565265700383511,0.01605814573643706,2.9999999816210376,2.9997485396658177,0.29745778408457707
0.09692612620131333,0.10235052379014122,-0.0011218892369834143,2.9999999756225324,2.999786846988487,0.2974550233510181
0.07801557023055918,0.10380520063419134,-0.023081198498697466,2.9999999774781605,2.999633408601784,0.29748411561302657
0.05206342456193704,0.097965429318244,-0.04498189193102762,2.999999964905934,2.9991625754585463,0.29756983359001493
0.025432656063152925,0.08507291667835909,-0.0604448171639423,2.9999999668817714,2.9985691221775497,0.29768245936928517
0.000981631863791874,0.06746767833465916,-0.06899190546640097,2.9999999845119234,2.998310071987729,0.2977455666069061
-0.022791431022901366,0.044768199816233555,-0.07207323965804552,2.9999999774964534,2.9985614674927925,0.2977279455756768
-0.04165750726752613,0.02106844423415799,-0.0690193925660648,2.9999999780216755,2.9990190097004006,0.29767117629741957
-0.05565515710053676,-0.002805373372140819,-0.06069713311620431,2.9999999727301256,2.9995777462333337,0.29759078174221854
-0.06376407054448861,-0.02337776276152817,-0.049403984895660176,2.9999999814034983,3.0000740028979838,0.29751282909418136
-0.06710610718053263,-0.041916033351353556,-0.03506352145181649,2.999999967679437,3.0003689185401545,0.2974615342180579
-0.0656290147571602,-0.054920789908806895,-0.02094631070899265,2.9999999753859243,3.00047493885065,0.2974384474453503
-0.060377308196868186,-0.06353132234525109,-0.007092204435633947,2.9999999744125216,3.0003872698601586,0.2974464358768813
-0.05232354953256941,-0.06727786152796376,0.005058870260371738,2.999999975595754,3.000200390657072,0.29747252686952036
-0.0417775523066002,-0.06676494502439291,0.01585647574793787,2.999999963905132,2.999999487267321,0.2975036722394357
-0.0305632446343673,-0.06260081802156661,0.023863591509892923,2.999999966191448,2.999827888297381,0.2975327291705724
-0.01930831110893844,-0.055502420129691,0.029075488656359737,2.9999999733914025,2.9997566181688535,0.2975471901717826
-0.008056470211582668,-0.04615524901335248,0.0322251407993826,2.999999969891297,2.999775795974019,0.2975474862824728
0.0020790806160377127,-0.03572524075897695,0.03314902031066377,2.9999999738983196,2.999827077573219,0.2975419927121323
0.010813199211912016,-0.024486700958842565,0.03180448323898966,2.9999999701749385,2.9999054875163718,0.29753121780723923
0.017848042230920468,-0.013565077328427608,0.02902247705393234,2.9999999661789167,2.999993816841622,0.2975176159828746
0.023234853537519716,-0.0038141790531371596,0.025616351212074454,2.999999975891463,3.0000798966819224,0.29750316433144086
0.02754333593397485,0.005453656650372491,0.021530689690259206,2.9999999675063074,3.000119962817228,0.29749517269601067
0.030205180524605208,0.012799593284976363,0.017475822667356415,2.9999999850057057,3.0001336546163957,0.2974912496227117
0.03182700847234384,0.019444737804077298,0.012999969182274682,2.9999999709412015,3.000133480378972,0.29748925481950617
0.03223795126579249,0.024301746501731163,0.008918344466469174,2.99999996930375,3.000129545853033,0.2974879877405306
0.03177688723248261,0.027560667130634132,0.0054083494212166135,2.999999988498203,3.00011193065898,0.29748922062434485
0.030558315181282682,0.029814279818140423,0.0020317271216087947,2.999999988320126,3.0000869532760857,0.29749183907968607
0.028685820507856664,0.030889135795285606,-0.0009219797781653433,2.9999999706297276,3.000055309687569,0.2974958935463437
0.02667860332635629,0.030957633130760283,-0.003088757916972067,2.999999988500363,3.0000341942047086,0.29749870836138465
0.02433221675851569,0.03013145190099585,-0.0047546529028535825,2.9999999823994656,3.0000387687227343,0.2974974275815863
0.021847564139351988,0.028617399048204567,-0.005945092964972146,2.999999958523825,3.0000305377843826,0.2974982215044761
0.0197940361112794,0.026863303835034675,-0.006436962507451297,2.999999976888048,3.000030081362094,0.29749789023710554
0.017835615578590782,0.024737389721797686,-0.006477652308723447,2.9627595053493905,3.000035196185047,0.29120045601733574
0.016153087761158088,0.022330645271611844,-0.005961537912689105,2.3003394480860724,2.9907531182125595,0.1791156096917495
0.015001586119835986,0.020038928574571405,-0.005006108515462641,1.6123875214823515,2.7973374605670633,0.08316652801766461
0.014070490123555322,0.017547139820044164,-0.0036749914445301027,1.0632555484771729,2.145105719363936,0.07400603532944822
0.013469097674311896,0.016212851381130534,-0.003182973022607023,1.0632555484771729,1.6292637765184892,0.1408281945500291
0.01304914475492681,0.015376537655656188,-0.002917136588487034,1.0632555484771729,1.323028437111739,0.18304165555031898
0.012751092662320404,0.01491935820086825,-0.0028834861453707742,1.0632555484771729,1.359499873438457,0.17223065848360455
0.01253561077737914,0.014457340323334233,-0.0026971825807597517,1.0632555484771729,1.311563471578804,0.1761601063598323
0.012386299828275237,0.014183133559299649,-0.0026436106588880255,1.0632555484771729,1.3391972356096842,0.1686206407642702
0.012269313033257146,0.013791103763272377,-0.0023789051470477192,1.0632555484771729,1.2981710064599838,0.17266805216747572
0.012195775315568655,0.013753789339389543,-0.0025127231153454907,1.0632555484771729,1.3154575704027982,0.16764145226229307
0.012123183677950981,0.013569886622849263,-0.002401299896489574,1.0632555484771729,1.307542292277798,0.16692119833698718
0.012082271419859916,0.013441192484063086,-0.0023290246502879657,1.0632555484771729,1.304029505533699,0.16618506652639997
0.012041447904783018,0.013312806273277949,-0.0022596386734340555,1.0632555484771729,1.3054567117452383,0.1646936046563549
0.012011785364094647,0.01318714460112364,-0.002178763888071398,1.0576719833112147,1.287367350390602,0.1654055129768575
0.011992950440906066,0.013099782514396034,-0.002136004188198472,1.0074199438095093,1.2804859441209144,0.1572216762534082
0.011978963681668564,0.012998816459865704,-0.0020573177003965397,0,1.2755076340919687,-0.004882224976978988
0.011993640476106286,0.012890745174770828,-0.0019357375170332403,0,1.2601141583717874,-0.009169468547197218
0.012018082158594474,0.012831627159760273,-0.0018791538708550447,0,1.1371440371699038,0.003609465026394948
0.012023203552112212,0.012565238229941293,-0.0015801608248499123,0,0.9094489344021747,0.03215569422216577
0.012071332315858814,0.012767242119515704,-0.0018504136388377025,0,0.6554978050788747,0.06638237381955343
0.012074767014962271,0.012739116641690947,-0.0017911014771105932,0,0.47879178098971387,0.08995244763998705
0.012049779936248367,0.012482316132093552,-0.0015212627389480423,0,0.32775133199447826,0.11084828566778376
0.011890348251307206,0.012343451006597334,-0.001611374489120844,0.10852841094671535,0.1681121362041381,0.15189805278296808
0.006292471224510511,0.011616406988708401,-0.0074267817353144494,1.935009544126593,0.4449464646255158,0.4710182499638288
-0.0015386344129443342,0.011314455495661156,-0.016186609055391894,2.6733874333695224,1.0347625855179343,0.523378374050991
-0.012809185615370663,0.009222455074430647,-0.02667003626452153,3.0000000024896565,1.8254739118422958,0.4668605660865533
-0.02769986247578583,0.0038467783295040615,-0.03738004245700596,2.999999976923626,2.440694143025842,0.3789160383676504
-0.04628961460968024,-0.005201152568627451,-0.04843253461017444,3.000000012215349,2.8058618334840064,0.32479724903698626
-0.06007020921392869,-0.017139040551611247,-0.05063045437590763,3.000000023348615,2.9596937872924736,0.30143323128557864
-0.06027756390303928,-0.030870830723980513,-0.03573977103596943,3.000000036477595,3.0063261911274397,0.29413027837755934
-0.04575055467619353,-0.04089124480270186,-0.00908502673057025,2.9999999951294396,3.0100811920524384,0.2934446852323117
-0.009745699545709354,-0.04687110255317658,0.036269475183727404,2.9999999878748618,3.001955797686889,0.2946812600953886
0.049084965979913034,-0.04084543843195249,0.09328970149016197,2.999999991864056,2.99223522606463,0.29628601489650813
0.13735608366736787,-0.013969877814119652,0.1608365442625377,2.999999999547202,2.984589052282048,0.29770138819263314
0.25313347644426326,0.038314661415185414,0.23364714056398767,2.9999999996627627,2.9786827275327887,0.2989614065076208
0.39022569887746494,0.11521803600529301,0.305835531782513,2.9999999879621218,2.973184746175579,0.30024858809172333
0.517744264686361,0.20192796451621017,0.35748395724695187,2.999999988048407,2.9668569516410743,0.3016927257464297
